GRID_ID,lon,lat,population,population_density_km2,Ai_A,level_A,Ai_B,level_B,Ai_C,level_C,所属区,R_风险_昼,H_危险性,E_暴露度_昼,V_脆弱性,CDI,ESI,Quadrant
FN-85,104.21740878118284,30.70691671956345,427,4108.810830155591,0.2295075800843029,严重不足,0.0577960837492132,严重不足,0.028612267132283,严重不足,成华区,0.0045256229713522,0.515161012395124,0.0274500018301096,0.320031704360666,0.0264904859572907,0.0577960837492132,IV
DS-123,104.07132865662786,30.58561431871356,2341,22526.30101451316,1.03263628725836,基本平衡,0.7221488264972383,供给不足,1.579722508860372,供给充足,武侯区,0.0114098448312714,0.400769595677513,0.234744337742401,0.121280183770814,0.0902579503991993,0.7221488264972383,IV
CX-81,104.00426807663548,30.717959738572446,542,5215.400096267887,0.9948948210197092,供给不足,0.5212209159594469,供给不足,0.464927313491386,严重不足,金牛区,0.0631009039834299,0.795386682248841,0.191156689961188,0.415018794195579,0.569064102135946,0.5212209159594469,III
EO-79,104.1389409354581,30.72361144373536,1020,9814.959590762444,0.4146095622117459,严重不足,0.5185764741715129,供给不足,0.6625053379309207,供给不足,成华区,0.0234176950600043,0.667769038733631,0.0795108046043182,0.441053953256199,0.2014847786544824,0.5185764741715129,IV
FI-83,104.20145366757576,30.71133976188445,1023,12221.61066262736,0.7173324523849793,供给不足,0.5850859801216466,供给不足,0.0,严重不足,成华区,0.0054738653884709,0.559683571910013,0.0278101290296967,0.351680711872544,0.035273906341804,0.5850859801216466,IV
BV-90,103.91686495520143,30.689129390160204,37,356.03278856149154,1.251570745572557,基本平衡,1.590986731809484,供给充足,1.077606176600573,基本平衡,青羊区,0.0132422222773024,0.620629209952438,0.125120548178225,0.170529698092265,0.1072309745131127,1.590986731809484,II
EJ-108,104.12407969068292,30.63442913463896,849,8169.509121316387,0.7319977355538327,供给不足,0.6872322367158649,供给不足,0.8487251911836564,供给不足,锦江区,0.0283351036529734,0.46457250990028,0.21180779400035,0.287958140806964,0.2470339611153418,0.6872322367158649,III
CW-84,104.00124799011016,30.706996776442818,1162,11181.354062390626,0.9529101009864162,供给不足,0.564643905624031,供给不足,0.290756116342425,严重不足,金牛区,0.0603961563927072,0.80506271619819,0.192273190670156,0.390176270833536,0.5440104505649646,0.564643905624031,III
DU-75,104.07615994204616,30.73568247909916,658,6331.611186982047,0.4696813315307477,严重不足,0.8837725586536538,供给不足,1.193256673116634,基本平衡,金牛区,0.0374330821819569,0.69780435782943,0.116613432133569,0.460016418945748,0.3313071054365534,0.8837725586536538,I
DV-91,104.07975347100808,30.687259950850912,3373,32456.724215335023,0.5336513677427,供给不足,0.4619193317243615,严重不足,0.3545122185892452,严重不足,金牛区,0.0598019472774712,0.600094354802189,0.291561182146999,0.341795296508049,0.5385063849787757,0.4619193317243615,III
CQ-101,103.98301024666117,30.65371910764008,1070,10296.083344886378,1.0025463477660113,基本平衡,1.3766922631479783,基本平衡,3.2064406642788907,供给充足,武侯区,0.0193076185116043,0.651610400791461,0.226117098299093,0.131041029943475,0.1634137859574663,1.3766922631479783,II
CL-105,103.96747291718708,30.64265679024633,3201,30801.656356292908,0.5245938243065453,供给不足,0.4080074386785917,严重不足,0.4851190887436537,严重不足,武侯区,0.0333664956067716,0.669595662844786,0.286491721028202,0.173934562033293,0.2936389535219784,0.4080074386785917,III
DF-136,104.03104533215792,30.54624902281124,592,5696.526261426847,0.5296871214799794,供给不足,0.6360864600614815,供给不足,0.7248947607583784,供给不足,武侯区,0.015932523100136,0.462903010912329,0.314915989990894,0.109294885270667,0.1321508079451071,0.6360864600614815,IV
DU-91,104.07663644974426,30.685674984382857,1070,10296.08803311793,0.5304761333327848,供给不足,0.4560988646384211,严重不足,0.4643356144273645,严重不足,金牛区,0.075089908860597,0.606316650348865,0.253704304213393,0.488151071743193,0.6801163688633874,0.4560988646384211,III
BW-91,103.92004894299342,30.6844674748028,1105,10632.874187291663,1.0570923229728837,基本平衡,1.0938504385113297,基本平衡,0.7363748315147378,供给不足,青羊区,0.0134610142183204,0.634670948375022,0.126045199660975,0.168268511583683,0.1092576098544678,1.0938504385113297,II
EN-98,104.1363228591649,30.665768370763285,2950,28386.393275871287,0.8141987941886968,供给不足,1.0457818263254977,基本平衡,1.5458840809957068,供给充足,成华区,0.0142034241908859,0.437636137356827,0.0978434878382969,0.331701897370923,0.1161344366753055,1.0457818263254977,II
CV-94,103.9984221624144,30.67728129077889,2720,26173.22121316911,1.2613291021823996,基本平衡,1.2125969181559897,基本平衡,0.2590648677792748,严重不足,青羊区,0.0444616747890559,0.699186409927578,0.253295010060033,0.251053456540314,0.3964118534051368,1.2125969181559897,I
FF-90,104.19247787635145,30.69113540439429,46,442.6354325245808,1.017976765059952,基本平衡,1.5836704032498756,供给充足,3.142850876966546,供给充足,成华区,0.0077295398264174,0.548922945146753,0.0421455081447278,0.334111142886638,0.0561678639220679,1.5836704032498756,II
DQ-85,104.06392813570312,30.704338118273665,620,5965.954835354723,0.7575972142587537,供给不足,0.6543646296118355,供给不足,0.1728206553423236,严重不足,金牛区,0.0483271114463863,0.647238156344715,0.217941199812319,0.342600023307183,0.4322167852644454,0.6543646296118355,III
DM-106,104.05203955635058,30.63861241670268,3601,34650.650583865805,0.9985715390127718,供给不足,1.0879026955218274,基本平衡,0.7707601642953661,供给不足,武侯区,0.0523911014074246,0.538565829906661,0.346360038493351,0.280860687043593,0.4698608851505331,1.0879026955218274,I
EH-62,104.11650996637256,30.778160071761075,58,558.1054523396353,1.7819025347954467,供给充足,2.6231636415807094,供给充足,6.630946196267725,供给充足,金牛区,0.0296208270339903,0.720829421634346,0.124112947510131,0.331091160347033,0.2589434145945313,2.6231636415807094,I
EO-95,104.13938485107565,30.673602999695728,3405,32764.644516221688,0.9253233251248826,供给不足,1.2430737962368443,基本平衡,1.5137641420837833,供给充足,成华区,0.0124195407987501,0.560866906583853,0.0487032078745512,0.454661473985662,0.0996106053562103,1.2430737962368443,II
CS-119,103.98985619202344,30.597510227178223,1120,10777.20873483434,1.0597417506598328,基本平衡,1.2085110967154362,基本平衡,1.0096140918111274,基本平衡,武侯区,0.029464491982605,0.5429401102757,0.280508062878596,0.193464676575204,0.2574953075995668,1.2085110967154362,I
DP-121,104.0618675650277,30.593360788669973,4403,42367.914069362174,0.8810783152133654,供给不足,0.6815745695406161,供给不足,0.8456632945272369,供给不足,武侯区,0.0219934804759027,0.434251450755725,0.272925521112968,0.185570328193799,0.1882925029409258,0.6815745695406161,IV
DD-107,104.0238826671956,30.636841215416435,2902,27924.51763257969,0.6503591628432872,供给不足,0.5667283805930081,供给不足,0.6665039531482453,供给不足,武侯区,0.0359341368883552,0.510907634023827,0.290211009447071,0.242354418542812,0.3174226109134156,0.5667283805930081,III
EE-104,104.10832823259128,30.64526211022772,699,6726.134072513992,0.5046731478499854,供给不足,0.3752625258055532,严重不足,0.3274227739740959,严重不足,锦江区,0.0298114189997815,0.487320132156901,0.16623359943103,0.368001413311462,0.260708838000227,0.3752625258055532,III
EP-74,104.14201837396412,30.740353045747863,27,393.41290274936085,0.2805560162980494,严重不足,0.4454341257767376,严重不足,1.19847393879883,基本平衡,成华区,0.0080210057063256,0.685515451179997,0.0299353960993718,0.390864806488017,0.0588676665303026,0.4454341257767376,IV
CH-87,103.9543457702259,30.698813450288096,437,4205.036608983518,1.1263382827746706,基本平衡,0.8901322529000206,供给不足,1.1093926578943891,基本平衡,青羊区,0.0508881486929558,0.69222620937923,0.253506134832469,0.289988075066288,0.45593927051813,0.8901322529000206,I
EA-115,104.09612559917343,30.61079483524242,1649,15867.515360483772,1.2857235169988774,基本平衡,1.537808963066043,供给充足,2.0076007850609816,供给充足,锦江区,0.0362565982583504,0.472399223745396,0.26112489105206,0.29392031696225,0.3204095198718232,1.537808963066043,I
CW-98,104.0016982974577,30.66324100904769,1230,11835.68459265619,1.3514314935115048,基本平衡,1.6938295918378334,供给充足,1.3970872431205423,基本平衡,武侯区,0.0220388892542556,0.746128377711554,0.25821913117061,0.114389912845301,0.1887131173136013,1.6938295918378334,II
DL-110,104.04901625733162,30.627650370160456,2006,19302.759434051,0.8177789548039127,供给不足,0.6474231657327472,供给不足,0.4795607016792104,严重不足,武侯区,0.0493618527460218,0.493337099976787,0.360554568257023,0.27750874481954,0.441801431194473,0.6474231657327472,III
DY-106,104.0896034468756,30.63888088653929,4149,39923.79151162228,0.7143418279900748,供给不足,0.5117905841275092,供给不足,0.5500920656255164,供给不足,武侯区,0.0401531445300565,0.505915014634951,0.279991916488853,0.283463078993317,0.3565026151966432,0.5117905841275092,III
CU-103,103.99559779859062,30.64756564778921,852,8198.378011107454,0.8557743655762934,供给不足,0.7251260000688946,供给不足,0.5554004849441251,供给不足,武侯区,0.031575356654709,0.573029780230126,0.276869510178375,0.199019641521615,0.2770479150923263,0.7251260000688946,III
CK-103,103.96429260379357,30.64731998158344,2200,21169.520686024007,0.6915029511655766,供给不足,0.3806673482868831,严重不足,0.2066165817456717,严重不足,武侯区,0.0274859456989631,0.66518231760057,0.231041084912411,0.17884663486955,0.2391683445300925,0.3806673482868831,III
DX-73,104.08548652683028,30.743562716250803,373,3589.1954090173504,0.4706775787209983,严重不足,0.8609142260568312,供给不足,0.501496932500323,供给不足,金牛区,0.0458143629912691,0.740487001181319,0.140226771823161,0.441218056321064,0.4089415914918511,0.8609142260568312,I
EO-80,104.13896871272672,30.720485927278528,24,230.94022566499868,0.435547149242147,严重不足,0.4715280302523013,严重不足,0.3783710382909762,严重不足,成华区,0.0189734834734004,0.71780507725288,0.0693364883192531,0.381222658163499,0.1603187456462998,0.4715280302523013,IV
EH-95,104.1174501778979,30.67501871077172,699,6726.134893137442,0.8556461918522423,供给不足,0.8740520289061602,供给不足,0.933521896161302,供给不足,成华区,0.0143171325360096,0.495510129480503,0.089460032214895,0.322979128319767,0.1171876991938538,0.8740520289061602,II
DO-88,104.05775438916788,30.6949164318723,883,8496.675802617818,0.8124267558827135,供给不足,0.8561119235666964,供给不足,0.6706147229235134,供给不足,金牛区,0.0492370335743016,0.662552810765709,0.224584289602993,0.330896372610287,0.4406452508365044,0.8561119235666964,I
DV-127,104.08081772716486,30.574741583861705,24,230.94022566499868,0.9442856523043512,供给不足,0.77123349850967,供给不足,0.0305360927809728,严重不足,锦江区,0.0110887609797223,0.402351151909892,0.117566843601597,0.234419057070452,0.0872838011775225,0.77123349850967,IV
EE-109,104.108471564568,30.629634453101776,626,6023.690886114104,0.9585711552335632,供给不足,0.7601777218605611,供给不足,1.1252141682146668,基本平衡,锦江区,0.0297279952102805,0.447291348546512,0.185960785887194,0.357399344199989,0.2599360965577139,0.7601777218605611,III
BZ-99,103.9294877753488,30.662228409324296,25,801.8987254020528,0.4322303218545139,严重不足,0.3607755167373569,严重不足,0.5734228156989419,供给不足,青羊区,0.013301236858784,0.690737015454227,0.124998325702858,0.154054752826081,0.107777617300454,0.3607755167373569,IV
DF-97,104.02983105555911,30.66814261145435,3940,37912.68072789937,1.1461011138084445,基本平衡,1.3973814425070126,基本平衡,1.904536921183964,供给充足,青羊区,0.0597374950870265,0.593841859566273,0.343373527067944,0.292960717646057,0.5379093744747543,1.3973814425070126,I
DU-106,104.07708209443702,30.638792602196503,4013,38615.13023286098,0.9167166359943398,供给不足,1.025172468701866,基本平衡,0.8155695574577422,供给不足,武侯区,0.0389671062341281,0.504525247954144,0.269657879143468,0.286419206037712,0.3455165289836627,1.025172468701866,I
DP-93,104.06102264969772,30.68087452372972,2258,21727.622610049944,0.7085938108824632,供给不足,0.6247756115956347,供给不足,0.5678528479596754,供给不足,青羊区,0.0208794919166132,0.636439360387708,0.208447680977515,0.157385902150015,0.1779738021075362,0.6247756115956347,IV
EC-79,104.10134371981712,30.723356591989337,1144,11008.150756698273,0.4789568772295754,严重不足,0.4873799538836773,严重不足,0.022555253084843,严重不足,成华区,0.015388325241048,0.754346553508707,0.0489092669775718,0.417089534142592,0.1271099887596016,0.4873799538836773,IV
FS-90,104.23295705367076,30.690561850666896,25,642.0144245146055,0.0305718565428357,严重不足,0.0163054752150687,严重不足,0.0,严重不足,成华区,0.0039779595625691,0.454179135518479,0.0274766063227148,0.318764605872212,0.0214175659299688,0.0163054752150687,IV
DZ-76,104.0918419305448,30.734230333606902,25,240.5626949739808,0.5354916777519448,供给不足,1.336940775057393,基本平衡,7.517062204851825,供给充足,金牛区,0.0381243161577516,0.659218246765506,0.165178096677427,0.350122793634203,0.3377098970474916,1.336940775057393,I
EL-106,104.13028423485686,30.6407222581692,1758,16916.371529961154,0.5731803424118851,供给不足,0.6313476545217518,供给不足,1.132732632058616,基本平衡,成华区,0.0222866201671486,0.548859015745349,0.0941619589125355,0.431228965036748,0.1910078098003498,0.6313476545217518,IV
CR-112,103.98648318151896,30.620926653283018,2180,20977.070497969245,0.8179978167984261,供给不足,0.8207385563868431,供给不足,0.9956170911905704,供给不足,武侯区,0.0288391718168334,0.543378911918453,0.272174124041265,0.194999353176703,0.2517030652449432,0.8207385563868431,I
DE-91,104.02652742827904,30.685309112833,1735,16695.058633139823,1.1024763168335707,基本平衡,0.7257900769138205,供给不足,0.514073296698061,供给不足,金牛区,0.0720689599740115,0.722231550638306,0.216745067178497,0.460386495355976,0.6521337944161968,0.7257900769138205,III
CK-107,103.9644258112602,30.63481839362632,3052,29367.90717508656,0.4025174861413105,严重不足,0.2765690314411676,严重不足,0.3917726311386804,严重不足,武侯区,0.0137468392302742,0.647208989226987,0.214187521499196,0.0991663086858372,0.1119051619899514,0.2765690314411676,IV
EI-128,104.12152785376604,30.57033404613909,70,673.5758526338833,0.133203412664086,严重不足,0.0558428088680648,严重不足,0.0,严重不足,锦江区,0.0114807828896986,0.384700324194465,0.127367953886868,0.234308897092444,0.0909150384783431,0.0558428088680648,IV
DJ-117,104.04297160446248,30.605726054451107,1811,17426.358719526408,0.7919973895124764,供给不足,0.8503096157741601,供给不足,0.8065817390128909,供给不足,武侯区,0.0282308943108089,0.439503593618989,0.273339244230954,0.234995862800457,0.2460686863673447,0.8503096157741601,I
DA-72,104.01339595288576,30.74459739915732,1083,10421.175946288982,0.719664683486166,供给不足,0.7941522107703165,供给不足,1.0685874425446884,基本平衡,金牛区,0.0485570889195032,0.766924921473364,0.170734464507201,0.370833188096181,0.4343470304305409,0.7941522107703165,I
BT-91,103.91063645798395,30.68595168389079,35,336.78782909478974,0.8890729682059312,供给不足,0.5753141939128761,供给不足,0.3057170768556576,严重不足,青羊区,0.0131769837532058,0.611223322270206,0.124993010094444,0.172476673075143,0.1066266803241364,0.5753141939128761,IV
CU-116,103.99601734745048,30.606935001797883,2229,21448.573458636754,1.1037916166188697,基本平衡,1.0759218907075034,基本平衡,0.5125223443540121,供给不足,武侯区,0.0351186526258301,0.448622396759889,0.366709827625322,0.213468768690523,0.3098689084367036,1.0759218907075034,I
EJ-94,104.12368503387452,30.67818663043127,3229,31071.07768283936,0.8943881512836647,供给不足,0.854884013159629,供给不足,0.8749245708082296,供给不足,成华区,0.0306320345830876,0.562140588128779,0.12139193130477,0.448891186928968,0.2683100710943567,0.854884013159629,I
CK-98,103.96412597723926,30.66294693217469,1172,11277.581019948491,1.2695904135043223,基本平衡,1.4205681038075404,基本平衡,1.5523286792486823,供给充足,青羊区,0.0151967758666764,0.622930085642447,0.17622820119585,0.138432079689765,0.1253356970287923,1.4205681038075404,II
ED-72,104.10425999309236,30.746819352625515,57,548.4828531270045,0.5776998626664753,供给不足,0.3593070547736525,严重不足,0.3626473253760787,严重不足,金牛区,0.0552451728787242,0.701252958372162,0.172884861490285,0.455682829372159,0.496297700343892,0.3593070547736525,III
DZ-103,104.09263166432729,30.64984207046616,1898,18263.51980232638,0.5695091590144024,供给不足,0.4417895276274451,严重不足,0.2957989608057029,严重不足,锦江区,0.0514611268791906,0.530006225498798,0.25976269249966,0.373784720092036,0.4612466773478608,0.4417895276274451,III
DV-99,104.07999049047012,30.66225604104813,2892,27828.29719263234,0.7335646561114735,供给不足,0.5507718659382097,供给不足,0.2356988162822506,严重不足,锦江区,0.0546507445445592,0.527064180186284,0.261124469776304,0.397086397067486,0.4907916041672392,0.5507718659382097,III
EB-68,104.0978757697221,30.759277796812224,911,8766.106065867241,0.8428000886613356,供给不足,0.4586814699740145,严重不足,0.4132429511144727,严重不足,金牛区,0.0313975032597824,0.735112240583072,0.131157797682258,0.325647196854883,0.2754004870652191,0.4586814699740145,III
EE-131,104.10910089512984,30.56087230862468,4404,42377.531409658965,0.068636627043177,严重不足,0.0481329531705542,严重不足,0.1125639090028835,严重不足,锦江区,0.0118840426036859,0.398910710285102,0.132086863980758,0.225542751378364,0.0946503697904054,0.0481329531705542,IV
EG-101,104.1145039231679,30.65468149901151,2114,20341.98148699981,0.5356961216092171,供给不足,0.4765426234799624,严重不足,0.2373898055891723,严重不足,成华区,0.0239711086236388,0.54104312446565,0.0965510437050206,0.458880142641944,0.2066109614618952,0.4765426234799624,IV
CV-68,103.99783946723484,30.758334970166857,24,293.04394584021475,0.1003898552726472,严重不足,0.0469357446922249,严重不足,0.0,严重不足,金牛区,0.0376690051306761,0.710044322682324,0.140439573517699,0.37775410204966,0.3334924226081384,0.0469357446922249,III
EK-105,104.12713976369324,30.642264051593283,2090,20111.041299824792,0.5974854220679714,供给不足,0.6019989797426772,供给不足,0.9851004196108962,供给不足,成华区,0.023267544933076,0.558275269090229,0.0995334142225439,0.418729221892447,0.2000939616420916,0.6019989797426772,IV
DV-92,104.07978311360635,30.68413446815336,2843,27356.79423189964,0.5823221091383253,供给不足,0.5967852884323833,供给不足,0.4269986103360443,严重不足,金牛区,0.0710985670564298,0.59693676303402,0.237322176350459,0.501873424544431,0.6431451974293911,0.5967852884323833,III
DK-88,104.04522592313054,30.69482493004043,1461,14058.486237356796,1.0123233404102767,基本平衡,1.086441868320724,基本平衡,1.0929229782000816,基本平衡,金牛区,0.0543072824600892,0.61945678398258,0.18918700465693,0.463399708782305,0.487610168893327,1.086441868320724,I
DO-113,104.05851200343396,30.616779468624,849,8169.510482924719,0.6388641194610301,供给不足,0.46504988565018,严重不足,0.2579316569227858,严重不足,武侯区,0.0355558523966627,0.490767499540576,0.334972616094776,0.216284797956155,0.313918621157744,0.46504988565018,III
CA-79,103.93140157035477,30.721343942780027,25,791.8213533899777,0.593187693253697,供给不足,0.2077950153162324,严重不足,0.2987373562616135,严重不足,青羊区,0.0116180642131817,0.60333260441116,0.124997657868223,0.154054752826081,0.0921866537882323,0.2077950153162324,IV
EW-122,104.16487937123148,30.589527299112763,2108,25298.725959699164,0.5028179867767274,供给不足,0.5700000011260064,供给不足,0.6571160110834746,供给不足,锦江区,0.0117358871190731,0.360651529124231,0.130445221392555,0.24945945634391,0.0932780288360958,0.5700000011260064,IV
DV-132,104.0807250260612,30.559021367874863,4340,49456.62579922176,0.8860365367713319,供给不足,1.091120970336799,基本平衡,1.7442138198005723,供给充足,武侯区,0.0082270337368599,0.341193115380461,0.199781466077426,0.120694595356439,0.0607760717761625,1.091120970336799,II
DX-87,104.08589945578711,30.699806118675063,997,9593.640275577209,0.398624838280174,严重不足,0.3005847358527995,严重不足,0.0956625713257649,严重不足,成华区,0.0234945450580825,0.602474820115924,0.0873610420452045,0.44638576170212,0.2021966281008728,0.3005847358527995,IV
ED-122,104.10570059768322,30.590543678471487,136,1308.6608425486424,0.7577936996628953,供给不足,0.6368227288073423,供给不足,0.2290047939051226,严重不足,锦江区,0.0333301121562895,0.419386468355121,0.219522649431139,0.362028720828481,0.2933019393420027,0.6368227288073423,III
DW-108,104.08340170117071,30.63258587343364,3332,32062.1959861818,0.8687453723474676,供给不足,0.7588584216324645,供给不足,0.7440125773660058,供给不足,武侯区,0.0156496458700164,0.480302675432433,0.282361143881384,0.115394358214688,0.129530560649171,0.7588584216324645,IV
CI-108,103.95819911329224,30.63164298586407,108,1039.230842287597,0.3779012510765122,严重不足,0.2031624393298083,严重不足,0.1978597868853399,严重不足,武侯区,0.0262136335344062,0.653451597286912,0.245586715211721,0.163346160040703,0.2273831170398583,0.2031624393298083,III
CN-88,103.97317184091422,30.695838038015843,872,8390.828199161619,1.2900502731126162,基本平衡,0.9943480735866974,供给不足,0.7135172999108137,供给不足,青羊区,0.0431996447720191,0.739625944684995,0.237449289651946,0.24597850858597,0.3847218678303604,0.9943480735866974,I
DU-76,104.0761897587055,30.732557022003007,1071,10305.710545298414,0.5275809615584528,供给不足,0.8781054524270031,供给不足,0.6547526159942312,供给不足,金牛区,0.040927867418367,0.692733318791625,0.14248174809589,0.414661586040508,0.3636787514743391,0.8781054524270031,I
EL-120,104.1306753381284,30.596964432974968,767,7380.46471187725,1.1688400313288376,基本平衡,1.1429599811748938,基本平衡,0.7545837299068552,供给不足,锦江区,0.0213874420848252,0.372148180473838,0.16788275871902,0.342323606904983,0.1826788646329471,1.1429599811748938,II
BW-86,103.91987494264464,30.70009411230367,577,5552.188602775828,1.6498534384592003,供给充足,2.8342679775365585,供给充足,6.469805022834639,供给充足,青羊区,0.0208479626446079,0.61066279356695,0.195522310523014,0.17460868408176,0.1776817514193992,2.8342679775365585,II
EY-85,104.17043284543286,30.705062231280497,129,1241.303712949368,1.027153397432579,基本平衡,0.8548392283816021,供给不足,0.3363939549998838,严重不足,成华区,0.0067472305636613,0.621923522505457,0.03291711135725,0.329584554692882,0.0470688877039345,0.8548392283816021,II
DC-110,104.02086261088068,30.625878581022224,969,9324.210057191494,0.6775024284621242,供给不足,0.730536050666621,供给不足,0.8776483438101335,供给不足,武侯区,0.0305413084726075,0.500524884751783,0.25715327692972,0.237284790801464,0.267469689401013,0.730536050666621,III
DI-139,104.04023827318676,30.535383465127264,633,7413.877377876887,0.4043242257987752,严重不足,0.3584077789408223,严重不足,0.8872732779670784,供给不足,武侯区,0.0128024903121695,0.49367823872385,0.218832502254293,0.118505537797272,0.103157806474494,0.3584077789408223,IV
EL-102,104.1301723350174,30.65322443885133,1362,13105.857806488675,0.6312905022066102,供给不足,0.5639542915091816,供给不足,0.7102954062075092,供给不足,成华区,0.0158844551463409,0.502090694073776,0.0712858182994863,0.443799707114033,0.1317055620485054,0.5639542915091816,IV
EA-103,104.09577690942264,30.648301129231854,1500,14433.761698438846,0.5364787708724246,供给不足,0.4140208272116702,严重不足,0.1688381642604294,严重不足,锦江区,0.0552363413918737,0.520682210210763,0.272082258583127,0.389898838451922,0.4962158956700788,0.4140208272116702,III
EG-69,104.11358996954318,30.7546976224047,1618,15569.217618716037,0.9655995623971572,供给不足,0.9204521149636378,供给不足,0.9659526205852552,供给不足,金牛区,0.067396234320191,0.691703902085806,0.166318279225998,0.585835146176236,0.6088510715406308,0.9204521149636378,I
DR-88,104.06713574521252,30.696546999558617,462,4445.599344051225,0.6016441066969644,供给不足,0.4343272043873737,严重不足,0.0600032648473181,严重不足,金牛区,0.0546611654100212,0.643835432047477,0.259489695008384,0.327177852767402,0.4908881310051773,0.4343272043873737,III
EF-95,104.11118711785969,30.67497601494736,2950,28386.41093242794,0.8322350487454314,供给不足,0.8869264049963907,供给不足,0.4715069737328921,严重不足,成华区,0.0326216490744975,0.509925241603387,0.137677232547721,0.464662124269245,0.2867395572317452,0.8869264049963907,I
DD-132,104.02466570398585,30.55870432940436,99,952.628272096964,0.9818894206580994,供给不足,0.4794266186030603,严重不足,0.8309946509549169,供给不足,武侯区,0.0254440066156637,0.489091503855386,0.281858799557903,0.184571135164259,0.2202541839268536,0.4794266186030603,III
DM-123,104.05255702335808,30.58547901263346,3888,37412.321122343885,1.707220713369973,供给充足,1.4580825066678555,基本平衡,0.3147358953721398,严重不足,武侯区,0.0166089569840889,0.386690378610137,0.280403301220909,0.153177815483414,0.1384165086328498,1.4580825066678555,II
DA-85,104.0138096592678,30.703967140452388,1089,10478.910993082827,0.9099813856357596,供给不足,0.9935016868555206,供给不足,1.1550107398948086,基本平衡,金牛区,0.0627878724312035,0.791438375999526,0.184858221873871,0.429160646655809,0.5661645400965514,0.9935016868555206,I
DJ-133,104.0434626862618,30.555718036183908,7981,76797.22194397585,1.4833926428828943,基本平衡,1.114335556657574,基本平衡,1.0770605652685266,基本平衡,武侯区,0.0208277880693001,0.381231612598379,0.295846457116341,0.184666394942096,0.1774948775010758,1.114335556657574,II
DN-91,104.0546984134661,30.68708002347664,1391,13384.90834835229,0.80069057906168,供给不足,0.7146099714568085,供给不足,0.4580873100032863,严重不足,金牛区,0.0880552105995593,0.658943669832732,0.263189402277251,0.507736484938753,0.8002119198844012,0.7146099714568085,III
DN-71,104.05391971681124,30.749418647370696,421,4787.862867950008,0.3386871320097047,严重不足,0.5016689260258042,供给不足,0.3678222507700771,严重不足,金牛区,0.0518078115724676,0.797905262661545,0.199077057880794,0.326153996320439,0.464457963140349,0.5016689260258042,III
EI-117,104.12121772754634,30.604715276803283,1926,18532.95845961228,1.4371037808059288,基本平衡,1.5822801915830018,供给充足,1.1193025580692164,基本平衡,锦江区,0.0263299233981941,0.406200452336522,0.19571197503271,0.331201117350836,0.2284602917598108,1.5822801915830018,I
DS-108,104.07088118128252,30.63249700828625,1349,12980.765184253469,0.9062341193115092,供给不足,0.9713408381425108,供给不足,0.812713091891047,供给不足,武侯区,0.051935119436107,0.538823528313978,0.348974816635908,0.276197978458719,0.4656371958601812,0.9713408381425108,I
EP-106,104.14280601786498,30.640805423629963,922,8871.953669297032,0.4806892042499432,严重不足,0.5445752579548773,供给不足,0.7321943285951866,供给不足,成华区,0.0143257703286581,0.519981680193722,0.0668269548254971,0.412266712022831,0.1172677097087352,0.5445752579548773,IV
DH-87,104.03578300055304,30.69944366897716,2440,23478.922942681173,1.08946882244675,基本平衡,1.1344491780640746,基本平衡,0.7014685022574735,供给不足,金牛区,0.0708413640521981,0.652600134231541,0.240634152846231,0.451110036954371,0.6407627664501998,1.1344491780640746,I
DO-138,104.05926666079368,30.53864154888275,1382,13298.311833470289,0.5923741971827755,供给不足,0.5843238269031267,供给不足,0.9147488416629334,供给不足,武侯区,0.0142230213145902,0.383783647935809,0.279584497601986,0.132553838111476,0.1163159617502385,0.5843238269031267,IV
CT-122,103.99306591410785,30.5897208623388,268,2578.832090121074,1.1643320874814451,基本平衡,1.528748501264908,供给充足,0.1680112822733354,严重不足,武侯区,0.0131089610212629,0.524035291677225,0.194566942345836,0.128569715299449,0.1059965964557381,1.528748501264908,II
EP-80,104.14208789652125,30.72206943016212,24,230.94022566499868,0.4125089374785641,严重不足,0.4738734706087439,严重不足,0.2683913686899489,严重不足,成华区,0.0112035735061609,0.71236067861255,0.0437391910219558,0.359572014022156,0.0883472915539418,0.4738734706087439,IV
EU-87,104.15795696854168,30.69873049133413,35,336.78777296409453,0.6607425917300542,供给不足,0.491888057803295,严重不足,0.0545072364816142,严重不足,成华区,0.0071118478864657,0.641133955692302,0.0344789096955979,0.321721553060141,0.0504462806235619,0.491888057803295,IV
CK-118,103.96511320772936,30.600534749326453,29,352.14141537532186,0.7458701109694827,供给不足,0.8431074862338445,供给不足,0.3593030920229249,严重不足,武侯区,0.0156090292856818,0.605939295253646,0.197179794304016,0.130642465764575,0.129154335616043,0.8431074862338445,II
CP-108,103.98009274136388,30.6333794000359,395,3800.890580588896,0.5367046816867789,供给不足,0.278535214793161,严重不足,0.0938045627914443,严重不足,武侯区,0.034159669281371,0.608937222360436,0.22789623645561,0.246152347748483,0.3009859965314071,0.278535214793161,III
DO-128,104.05896515204589,30.569896831464195,496,4772.766041534922,2.086559052231899,供给充足,2.719768656839475,供给充足,4.375914358618987,供给充足,武侯区,0.0255913580898386,0.404962328210264,0.23648367765567,0.267225278548102,0.2216190774589196,2.719768656839475,I
